1 SECOND,Axis 0,Axis 1,Axis 2
5.709000000000012,77.0,1127.0,58.0
5.742000000000012,87.0,1113.0,58.0
5.775000000000013,102.0,1085.0,50.0
5.808000000000013,117.0,1022.0,35.0
5.8410000000000135,162.0,873.0,-13.0
5.874000000000014,165.0,662.0,23.0
5.907000000000014,-58.0,712.0,-29.0
5.940000000000015,11.0,1073.0,-171.0
5.973000000000015,216.0,1241.0,-9.0
6.006000000000015,316.0,1261.0,124.0
6.039000000000016,315.0,1181.0,108.0
6.072000000000016,277.0,1076.0,71.0
6.105000000000016,252.0,1005.0,23.0
6.138000000000017,242.0,936.0,26.0
6.171000000000017,224.0,917.0,8.0
6.2040000000000175,212.0,898.0,-6.0
6.237000000000018,204.0,881.0,1.0
6.270000000000018,198.0,884.0,-7.0
6.303000000000019,226.0,930.0,1.0
6.336000000000019,376.0,1088.0,2.0
6.369000000000019,319.0,1520.0,63.0
6.40200000000002,-158.0,1361.0,246.0
6.43500000000002,-267.0,909.0,-15.0
6.46800000000002,-57.0,643.0,-42.0
6.501000000000021,94.0,640.0,-61.0
6.534000000000021,90.0,760.0,-51.0
6.5670000000000215,54.0,910.0,-13.0
6.600000000000022,39.0,1008.0,9.0
6.633000000000022,35.0,1069.0,19.0
6.666000000000023,44.0,1092.0,25.0
6.699000000000023,58.0,1109.0,26.0
6.732000000000023,68.0,1106.0,33.0
6.765000000000024,75.0,1090.0,44.0
6.798000000000024,100.0,1038.0,47.0
6.831000000000024,116.0,1000.0,31.0
6.864000000000025,184.0,831.0,24.0
6.897000000000025,9.0,593.0,-28.0
6.9300000000000255,-56.0,827.0,-60.0
6.963000000000026,171.0,1126.0,-2.0
7.029000000000027,204.0,1041.0,-4.0
7.062000000000027,203.0,956.0,-28.0
7.095000000000027,208.0,914.0,-22.0
7.128000000000028,215.0,888.0,-25.0
7.161000000000028,206.0,876.0,-11.0
7.194000000000028,201.0,879.0,-8.0
7.227000000000029,196.0,880.0,-18.0
7.260000000000029,237.0,923.0,-14.0
7.293000000000029,395.0,1067.0,4.0
7.32600000000003,328.0,1414.0,181.0
7.35900000000003,52.0,1421.0,113.0
7.425000000000031,250.0,1033.0,-55.0
7.458000000000031,331.0,896.0,-25.0
7.491000000000032,293.0,939.0,22.0
7.524000000000032,184.0,1039.0,38.0
7.557000000000032,136.0,1102.0,65.0
7.590000000000033,131.0,1106.0,80.0
7.623000000000033,114.0,1098.0,74.0
7.6560000000000334,114.0,1108.0,72.0
7.689000000000034,102.0,1125.0,80.0
7.722000000000034,107.0,1112.0,73.0
7.755000000000034,109.0,1094.0,66.0
7.788000000000035,112.0,1076.0,62.0
7.821000000000035,117.0,1050.0,67.0
7.854000000000036,115.0,1009.0,54.0
7.920000000000036,-53.0,871.0,136.0
7.953000000000037,59.0,1223.0,8.0
7.986000000000037,264.0,1339.0,117.0
8.019000000000037,302.0,1262.0,114.0
8.052000000000037,303.0,1123.0,80.0
8.085000000000036,301.0,1030.0,48.0
8.118000000000036,284.0,971.0,34.0
8.151000000000035,265.0,946.0,9.0
8.184000000000035,248.0,922.0,-7.0
8.217000000000034,225.0,900.0,-11.0
8.250000000000034,207.0,890.0,-12.0
8.283000000000033,202.0,887.0,-19.0
8.316000000000033,187.0,895.0,-22.0
8.349000000000032,181.0,899.0,-12.0
8.382000000000032,181.0,910.0,-19.0
8.415000000000031,174.0,917.0,-29.0
8.44800000000003,164.0,911.0,-34.0
8.48100000000003,163.0,904.0,-32.0
8.51400000000003,162.0,914.0,-27.0
8.547000000000029,161.0,931.0,-42.0
8.580000000000028,147.0,942.0,-60.0
8.613000000000028,136.0,937.0,-63.0
8.646000000000027,148.0,966.0,-46.0
8.679000000000027,181.0,931.0,-63.0
8.712000000000026,175.0,911.0,-80.0
8.745000000000026,155.0,892.0,-115.0
8.778000000000025,160.0,900.0,-84.0
8.811000000000025,178.0,837.0,-44.0
8.844000000000024,158.0,876.0,-22.0
8.877000000000024,165.0,823.0,41.0
8.910000000000023,134.0,825.0,79.0
8.943000000000023,136.0,870.0,76.0
8.976000000000022,119.0,932.0,30.0
9.009000000000022,133.0,986.0,31.0
9.04200000000002,137.0,1027.0,24.0
9.07500000000002,142.0,1055.0,23.0
9.10800000000002,151.0,1070.0,9.0
9.14100000000002,145.0,1078.0,7.0
9.17400000000002,142.0,1079.0,7.0
9.20700000000002,150.0,1071.0,2.0
9.240000000000018,150.0,1070.0,3.0
9.273000000000016,158.0,1061.0,0.0
9.306000000000015,157.0,1059.0,-2.0
9.339000000000016,155.0,1059.0,-5.0
9.372000000000016,152.0,1051.0,-8.0
9.405000000000015,161.0,1036.0,-9.0
9.438000000000017,160.0,1032.0,-8.0
9.471000000000014,159.0,1029.0,-15.0
9.537000000000011,159.0,1030.0,-13.0
9.570000000000013,155.0,1027.0,-11.0
9.603000000000012,155.0,1016.0,-8.0
9.636000000000012,153.0,1016.0,-12.0
9.669000000000011,152.0,1019.0,-14.0
9.70200000000001,153.0,1017.0,-12.0
9.73500000000001,152.0,1005.0,-10.0
9.76800000000001,152.0,1004.0,-10.0
9.801000000000007,152.0,1004.0,-11.0
9.834000000000009,153.0,1007.0,-10.0
9.867000000000008,152.0,1008.0,-9.0
9.900000000000007,152.0,999.0,-9.0
9.933000000000009,147.0,1003.0,-13.0
9.966000000000006,152.0,1004.0,-11.0
9.999000000000006,152.0,1006.0,-12.0
10.032000000000004,149.0,1010.0,-8.0
10.065000000000005,149.0,1007.0,-8.0
10.098000000000004,150.0,1009.0,-9.0
10.131000000000004,152.0,1004.0,-8.0
10.164000000000003,153.0,1004.0,-9.0
10.197000000000005,151.0,1007.0,-8.0
10.230000000000002,148.0,1010.0,-11.0
10.263000000000002,145.0,1009.0,-8.0
10.296,150.0,999.0,4.0
10.329,153.0,1014.0,32.0
10.362,119.0,1166.0,91.0
10.395,70.0,1062.0,112.0
10.428,271.0,800.0,206.0
10.461,126.0,884.0,54.0
10.493999999999998,99.0,991.0,-8.0
10.526999999999996,139.0,994.0,-6.0
10.559999999999995,147.0,1011.0,-43.0
10.592999999999996,156.0,1027.0,-41.0
10.625999999999996,156.0,1028.0,-47.0
10.658999999999995,173.0,1016.0,-31.0
10.691999999999997,171.0,1025.0,-21.0
10.724999999999994,170.0,1025.0,-21.0
10.757999999999994,189.0,1007.0,4.0
10.823999999999993,187.0,1013.0,8.0
