1 SECOND,Axis 0,Axis 1,Axis 2
3.266999999999995,158.0,1013.0,-161.0
3.299999999999995,204.0,1028.0,-163.0
3.332999999999995,169.0,995.0,-208.0
3.3659999999999948,219.0,942.0,-172.0
3.3989999999999947,132.0,985.0,-140.0
3.4319999999999946,78.0,1081.0,-27.0
3.4649999999999945,181.0,919.0,1.0
3.4979999999999944,235.0,992.0,-36.0
3.5309999999999944,251.0,922.0,-14.0
3.5639999999999943,244.0,935.0,-22.0
3.596999999999994,264.0,1037.0,7.0
3.629999999999994,115.0,964.0,-162.0
3.662999999999994,137.0,948.0,-191.0
3.695999999999994,138.0,1002.0,-187.0
3.728999999999994,138.0,1052.0,-222.0
3.761999999999994,151.0,1095.0,-225.0
3.7949999999999937,206.0,1018.0,-181.0
3.8279999999999936,223.0,846.0,-146.0
3.8609999999999935,209.0,922.0,-208.0
3.8939999999999935,326.0,723.0,-186.0
3.9269999999999934,167.0,969.0,13.0
3.959999999999993,263.0,1021.0,28.0
3.992999999999993,95.0,1127.0,113.0
4.025999999999994,134.0,1196.0,70.0
4.058999999999994,87.0,1048.0,-228.0
4.091999999999994,106.0,760.0,-443.0
4.124999999999995,33.0,580.0,-214.0
4.157999999999995,-72.0,704.0,-31.0
4.190999999999995,29.0,768.0,-33.0
4.223999999999996,101.0,751.0,-54.0
4.256999999999996,139.0,751.0,-65.0
4.2899999999999965,149.0,801.0,-45.0
4.322999999999997,175.0,828.0,-40.0
4.355999999999997,172.0,864.0,-34.0
4.388999999999998,197.0,878.0,-18.0
4.421999999999998,231.0,908.0,-11.0
4.454999999999998,238.0,925.0,76.0
4.487999999999999,85.0,961.0,-102.0
4.520999999999999,99.0,913.0,-60.0
4.553999999999999,196.0,913.0,-6.0
4.587,244.0,887.0,-26.0
4.62,202.0,901.0,-26.0
4.6530000000000005,189.0,930.0,-10.0
4.686000000000001,191.0,936.0,-7.0
4.719000000000001,206.0,923.0,-20.0
4.752000000000002,181.0,938.0,-8.0
4.785000000000002,164.0,936.0,-4.0
4.818000000000002,176.0,939.0,-21.0
4.851000000000003,172.0,948.0,-6.0
4.884000000000003,170.0,948.0,-3.0
4.917000000000003,172.0,948.0,-2.0
4.950000000000004,172.0,949.0,-9.0
4.983000000000004,156.0,987.0,3.0
5.0160000000000045,110.0,1031.0,2.0
5.049000000000005,320.0,772.0,-138.0
5.082000000000005,202.0,1008.0,-295.0
5.1150000000000055,197.0,979.0,-213.0
5.148000000000006,-7.0,1239.0,-228.0
5.181000000000006,139.0,1103.0,-110.0
5.214000000000007,246.0,984.0,-183.0
5.247000000000007,224.0,882.0,-203.0
5.280000000000007,83.0,796.0,-518.0
5.313000000000008,210.0,791.0,-409.0
5.346000000000008,96.0,1009.0,-241.0
5.379000000000008,-35.0,1236.0,-212.0
5.412000000000009,-48.0,1089.0,-213.0
5.445000000000009,-34.0,1173.0,22.0
5.4780000000000095,-224.0,1317.0,-3.0
5.51100000000001,-579.0,1607.0,-454.0
5.54400000000001,-255.0,1391.0,-199.0
5.577000000000011,-138.0,1289.0,-44.0
5.610000000000011,-58.0,1210.0,67.0
5.643000000000011,2.0,1150.0,146.0
5.676000000000012,47.0,1104.0,202.0
5.709000000000012,79.0,1069.0,244.0
5.742000000000012,100.0,1044.0,275.0
5.775000000000013,115.0,1025.0,296.0
5.808000000000013,129.0,1007.0,310.0
5.8410000000000135,138.0,995.0,320.0
5.874000000000014,145.0,986.0,329.0
5.907000000000014,148.0,980.0,335.0
5.940000000000015,150.0,974.0,338.0
5.973000000000015,154.0,969.0,340.0
6.006000000000015,156.0,964.0,342.0
6.039000000000016,158.0,960.0,345.0
6.105000000000016,160.0,954.0,347.0
6.138000000000017,160.0,950.0,347.0
6.171000000000017,161.0,949.0,347.0
6.2040000000000175,162.0,945.0,347.0
6.237000000000018,164.0,944.0,347.0
6.270000000000018,165.0,940.0,347.0
6.303000000000019,165.0,939.0,349.0
6.336000000000019,163.0,940.0,348.0
6.369000000000019,163.0,940.0,350.0
6.40200000000002,162.0,938.0,349.0
6.43500000000002,165.0,936.0,349.0
6.46800000000002,164.0,935.0,348.0
6.501000000000021,163.0,934.0,350.0
6.534000000000021,164.0,934.0,347.0
6.5670000000000215,164.0,933.0,348.0
6.600000000000022,165.0,933.0,346.0
6.633000000000022,167.0,933.0,350.0
6.666000000000023,165.0,933.0,350.0
6.699000000000023,163.0,932.0,347.0
6.732000000000023,163.0,932.0,349.0
6.765000000000024,164.0,930.0,349.0
6.798000000000024,164.0,931.0,348.0
6.831000000000024,164.0,930.0,346.0
6.864000000000025,165.0,931.0,347.0
6.897000000000025,166.0,931.0,345.0
6.9300000000000255,166.0,930.0,345.0
6.963000000000026,163.0,930.0,343.0
6.996000000000026,163.0,931.0,345.0
7.029000000000027,165.0,929.0,347.0
7.062000000000027,163.0,928.0,345.0
7.095000000000027,164.0,929.0,346.0
7.161000000000028,166.0,927.0,348.0
7.194000000000028,165.0,926.0,347.0
