1 SECOND,Axis 0,Axis 1,Axis 2
5.0160000000000045,221.0,1090.0,98.0
5.049000000000005,215.0,1107.0,103.0
5.082000000000005,206.0,1099.0,86.0
5.1150000000000055,215.0,1059.0,64.0
5.148000000000006,216.0,977.0,41.0
5.181000000000006,210.0,866.0,99.0
5.247000000000007,194.0,944.0,136.0
5.280000000000007,128.0,1068.0,145.0
5.313000000000008,148.0,991.0,204.0
5.346000000000008,154.0,1015.0,166.0
5.379000000000008,137.0,1015.0,145.0
5.412000000000009,184.0,1156.0,250.0
5.445000000000009,233.0,1260.0,271.0
5.4780000000000095,233.0,1350.0,328.0
5.51100000000001,181.0,1301.0,282.0
5.54400000000001,-9.0,1265.0,235.0
5.577000000000011,-237.0,1127.0,179.0
5.610000000000011,-127.0,1207.0,180.0
5.643000000000011,-84.0,1235.0,160.0
5.676000000000012,-65.0,1258.0,137.0
5.709000000000012,-23.0,1272.0,125.0
5.742000000000012,14.0,1284.0,118.0
5.775000000000013,44.0,1291.0,110.0
5.808000000000013,72.0,1296.0,105.0
5.8410000000000135,93.0,1300.0,100.0
5.874000000000014,107.0,1303.0,96.0
5.907000000000014,122.0,1305.0,91.0
5.940000000000015,135.0,1307.0,90.0
5.973000000000015,145.0,1309.0,88.0
6.006000000000015,153.0,1310.0,86.0
6.039000000000016,159.0,1311.0,85.0
6.072000000000016,162.0,1311.0,84.0
6.105000000000016,167.0,1312.0,82.0
6.138000000000017,172.0,1313.0,81.0
6.171000000000017,175.0,1313.0,78.0
6.2040000000000175,181.0,1313.0,79.0
6.237000000000018,183.0,1314.0,79.0
6.270000000000018,185.0,1314.0,76.0
6.303000000000019,186.0,1315.0,76.0
6.336000000000019,186.0,1313.0,74.0
6.369000000000019,189.0,1312.0,74.0
6.40200000000002,190.0,1312.0,75.0
6.43500000000002,189.0,1312.0,74.0
6.46800000000002,189.0,1313.0,73.0
6.501000000000021,190.0,1313.0,72.0
6.534000000000021,188.0,1313.0,71.0
6.5670000000000215,187.0,1313.0,72.0
6.600000000000022,188.0,1313.0,72.0
6.633000000000022,191.0,1313.0,71.0
6.666000000000023,193.0,1316.0,72.0
6.699000000000023,192.0,1318.0,72.0
6.732000000000023,192.0,1315.0,71.0
6.765000000000024,193.0,1314.0,71.0
6.798000000000024,193.0,1314.0,71.0
6.831000000000024,195.0,1314.0,72.0
6.864000000000025,196.0,1314.0,71.0
6.897000000000025,196.0,1314.0,71.0
6.9300000000000255,196.0,1315.0,71.0
6.963000000000026,196.0,1316.0,70.0
6.996000000000026,197.0,1314.0,71.0
7.029000000000027,198.0,1315.0,71.0
7.062000000000027,197.0,1315.0,72.0
7.095000000000027,198.0,1312.0,70.0
7.128000000000028,196.0,1312.0,70.0
7.161000000000028,195.0,1314.0,71.0
7.194000000000028,195.0,1314.0,71.0
7.227000000000029,196.0,1315.0,72.0
7.260000000000029,195.0,1313.0,70.0
7.293000000000029,196.0,1315.0,70.0
7.32600000000003,195.0,1315.0,70.0
7.35900000000003,193.0,1314.0,69.0
7.3920000000000305,193.0,1316.0,69.0
7.425000000000031,193.0,1316.0,70.0
7.458000000000031,193.0,1316.0,69.0
7.491000000000032,194.0,1315.0,70.0
7.524000000000032,195.0,1316.0,70.0
7.557000000000032,194.0,1315.0,70.0
7.590000000000033,193.0,1315.0,69.0
7.623000000000033,194.0,1314.0,70.0
7.6560000000000334,192.0,1315.0,69.0
7.689000000000034,193.0,1315.0,68.0
7.722000000000034,195.0,1314.0,68.0
7.755000000000034,193.0,1313.0,69.0
